date,as_of_date,scenario_id,alias,capital_brl,market_state,driver_regime,driver_confidence_score,driver_gross_exposure,recommended_mode,order_count,fill_count,selected_assets,target_weights_json,notes
2024-12-16,2024-12-16,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.95,1.0,ataque,3,3,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-12-17,2024-12-17,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-12-18,2024-12-18,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-12-19,2024-12-19,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-12-20,2024-12-20,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-12-23,2024-12-23,hephaestus_1000,Hephaestus,1000.0,balanced,transition,0.8890625,0.778125,ataque,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD","{""BTC-USD"": 0.23333333333333334, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.11666666666666667, ""ITUB4.SA"": 0.175, ""PETR4.SA"": 0.175}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-12-24,2024-12-24,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.8778125,0.755625,ataque,3,3,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-12-26,2024-12-26,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.8778125,0.755625,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-12-27,2024-12-27,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.8778125,0.755625,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-12-30,2024-12-30,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.8778125,0.755625,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2024-12-31,2024-12-31,hephaestus_1000,Hephaestus,1000.0,risk_on,stable,0.8778125,0.755625,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA","{""BTC-USD"": 0.3642857142857143, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.18214285714285716, ""ITUB4.SA"": 0.12142857142857144, ""PETR4.SA"": 0.18214285714285716}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
